prime_mover,cls,formula,boot_num,rmse
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj,1,8706707.452869521
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj,2,7811908.424681432
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj,3,8303510.741306091
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,1,8708756.201390801
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,2,7809212.666787804
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,3,8300127.026865164
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,1,8695998.925486684
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,2,7795960.707885506
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,3,8344174.354738902
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,1,8697935.785844503
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,2,7793145.886690988
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,3,8340470.226898036
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + gas_starts_adj,1,8715030.336598054
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + gas_starts_adj,2,7818398.885158748
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + gas_starts_adj,3,8302216.0423327675
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + supercritical_variable_adj,1,8702136.353947166
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + supercritical_variable_adj,2,7804951.3208727
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + supercritical_variable_adj,3,8346356.509369741
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + supercritical_variable_adj + gas_starts_adj,1,8704071.19763876
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + supercritical_variable_adj + gas_starts_adj,2,7802149.563984385
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_age_variable_adj + supercritical_variable_adj + gas_starts_adj,3,8342685.055796249
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_starts_adj,1,8723035.731547683
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_starts_adj,2,7818960.3209719
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + gas_starts_adj,3,8324490.517737258
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + supercritical_variable_adj,1,8710245.294160072
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + supercritical_variable_adj,2,7804151.627080337
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + supercritical_variable_adj,3,8362952.258782474
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + supercritical_variable_adj + gas_starts_adj,1,8712694.02088878
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + supercritical_variable_adj + gas_starts_adj,2,7803683.985217879
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_fixed_adj + supercritical_variable_adj + gas_starts_adj,3,8365401.137769799
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_variable_adj,1,8720939.516987033
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_variable_adj,2,7828745.994292393
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_variable_adj,3,8326843.363797413
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_variable_adj + gas_starts_adj,1,8723478.126443801
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_variable_adj + gas_starts_adj,2,7828508.213011034
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_pollution_fixed_adj + supercritical_variable_adj + gas_starts_adj,3,8329319.422942866
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_starts_adj,1,8708734.872952664
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_starts_adj,2,7831322.299005875
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + gas_starts_adj,3,8337512.093825886
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj,1,8664895.24892974
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj,2,7768588.326109227
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj,3,8334454.403353353
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj,1,8644354.862005439
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj,2,7761813.645015737
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj,3,8331317.82005484
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj,1,8638022.89318633
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj,2,7752816.877342925
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj,3,8329358.48033076
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,1,8639024.12839948
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,2,7754953.074368878
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,3,8335314.216329321
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,1,8653048.417278787
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,2,7750986.39214637
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,3,8329200.661930155
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,1,8654406.507233115
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,2,7753006.151641895
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,3,8335190.51833084
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + gas_starts_adj,1,8645356.82816162
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + gas_starts_adj,2,7763954.000186738
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + gas_starts_adj,3,8337336.548751502
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + supercritical_variable_adj,1,8659288.26907978
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + supercritical_variable_adj,2,7760116.544961151
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + supercritical_variable_adj,3,8331419.00154668
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + supercritical_variable_adj + gas_starts_adj,1,8660646.545687966
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + supercritical_variable_adj + gas_starts_adj,2,7762142.32391589
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + CHP_variable_adj + supercritical_variable_adj + gas_starts_adj,3,8337485.468689183
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + fluidized_bed_variable_adj,1,8658510.035254316
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + fluidized_bed_variable_adj,2,7759555.331450847
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + fluidized_bed_variable_adj,3,8332497.343247437
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + fluidized_bed_variable_adj + gas_starts_adj,1,8659410.394927472
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + fluidized_bed_variable_adj + gas_starts_adj,2,7761692.870412573
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + fluidized_bed_variable_adj + gas_starts_adj,3,8337747.673164875
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + fluidized_bed_variable_adj + supercritical_variable_adj,1,8672219.04177009
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + fluidized_bed_variable_adj + supercritical_variable_adj,2,7755993.130726497
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + fluidized_bed_variable_adj + supercritical_variable_adj,3,8329315.332490172
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,1,8673413.853819529
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,2,7758030.111419085
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,3,8334450.988890564
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj,1,8666859.576847255
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj,2,7766937.478100711
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj,3,8329340.974703874
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj,1,8646225.245401042
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj,2,7760125.198691232
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj,3,8326126.632641787
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj,1,8639912.614982594
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj,2,7751129.250945634
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj,3,8324183.903929425
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,1,8640341.044128401
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,2,7752728.21757585
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + gas_starts_adj,3,8330944.046653477
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,1,8654920.799767781
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,2,7749283.518123449
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj,3,8324046.922584166
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,1,8655633.7590428
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,2,7750787.558889988
ST,2,real_opex ~ 0 + capacity_adj + age_fixed_adj + pollution_fixed_adj + gen_adj + age_variable_adj + age_obs_variable_adj + pollution_variable_adj + starts_adj + gas_fixed_adj + oil_fixed_adj + gas_age_fixed_adj + CHP_variable_adj + fluidized_bed_variable_adj + supercritical_variable_adj + gas_starts_adj,3,8330853.216978506
