prime_mover,rowid,RC1,RC2,RC3,RC4
ST,5863,-0.1241317581403015,-0.03245361926060866,0.09823017494058393,-0.11265266759713839
ST,5864,-0.12425200007622003,-0.03729266477371196,0.1064146795960017,-0.110631075605043
ST,5865,-0.12920973930722504,-0.0328233336121947,0.1029441134076804,-0.11687767280738268
ST,5867,0.04635587286261279,-0.8160824082707184,-0.022124371010810523,0.07195222082065099
ST,5868,0.0445268912278949,-0.8004663696518466,-0.008464432097171385,0.06876895706101883
ST,5869,0.05631034977831873,-0.8654079753522219,0.005528217979438629,0.08099962379590597
ST,5870,0.018142530131249217,-0.46839797593455224,-0.01661775549693994,0.042929151061820055
ST,5871,0.016865087181813558,-0.43161316254755944,0.00639930936560981,0.03612956984130608
ST,5872,0.012652117989171204,-0.5429174753637568,0.04284374613856802,0.032359898654081176
ST,5873,0.030985422590499127,-0.7366161123320195,0.06689634937382187,0.0505039641588596
ST,5874,0.02971828410106738,-0.7457325297654949,0.08055769115496603,0.05052317337546631
ST,5875,0.017052787321392746,-0.6587208064709983,0.09673140871470783,0.034737804150882026
ST,5876,0.004395145185098244,-0.303694595070838,0.11465809360370209,0.007631610357984866
ST,5879,-0.0067849169774244055,0.12560711840907082,0.2014713812558456,-0.031501514923562166
ST,5880,0.19171604538121473,-0.28669513204465313,-0.19520364704480198,0.19148392166355377
ST,5881,0.48094919224124694,-0.24532773698178148,-0.12670402389723823,0.06481137490148142
ST,5882,0.43672447100212214,-0.2221088591740103,-0.08902596417700989,0.04706886245730764
ST,5883,0.3283697941250448,-0.1819749087662224,-0.03771163549893193,0.006552892731763874
ST,5884,0.43267215637561585,-0.2250039003280624,-0.04135696010229448,0.04048671018253205
ST,5885,0.38257649703424007,-0.20093367003444462,-0.012075568579912434,0.023155773696721896
ST,5886,0.2841915701127911,-0.1642868293240036,0.02061738251745762,-0.010489613002924494
ST,5887,0.42969618125549514,-0.2257136730677507,0.031897142039438844,0.03152490725253176
ST,5888,0.3656699472175941,-0.19995767395991867,0.05665466541406726,0.009042624970334003
ST,5889,0.3943778980464812,-0.2071960935801686,0.07581085343726725,0.017748677337999258
ST,5890,0.36230584623043804,-0.19782122404699684,0.09960290473125472,0.004689456188330647
ST,5891,0.29382258194083893,-0.17008215335288623,0.10933793738418453,-0.015431970091557943
ST,5892,0.29413600829770864,-0.17019747435918783,0.12572009257926436,-0.016278920044996065
ST,5893,0.2677181709349778,-0.16160513127354442,0.13616290770114378,-0.024345540167928226
ST,5894,0.4343900339816921,-0.2180037622793046,-0.12693200872681903,0.04960628912819899
ST,5895,0.36351421451352206,-0.1922941928641992,-0.07919214352517032,0.01995143006053832
ST,5896,0.40106169114227275,-0.2070361534864863,-0.0712293480707296,0.03234058279256423
ST,5897,0.4400979279960734,-0.2265338769037789,-0.057162655320612404,0.04152909203720947
ST,5898,0.3540719169229172,-0.1946048638181559,-0.016218318099797135,0.010095972464292526
ST,5899,0.4044034326719184,-0.21322852020880584,-0.0038576190479487236,0.02533147403729957
ST,5900,0.42885753126476545,-0.22046871654992747,0.015075964833809088,0.031679059260775855
ST,5901,0.41089739545774834,-0.21432655760074093,0.03998729402127457,0.023371256927718496
ST,5902,0.3996602775729347,-0.20952836462852928,0.06384489543406621,0.017595985229791195
ST,5903,0.34990170373135293,-0.1905855625771368,0.08506259637812354,6.294701880294063e-4
ST,5904,0.3351042506838013,-0.18514512623855287,0.10397401172669585,-0.004710159412686937
ST,5905,0.30410345895413693,-0.1738191449432512,0.11939414945972086,-0.015615784325405026
ST,5906,0.3039405108461353,-0.17314709402210537,0.13594493454989107,-0.016106141958352888
ST,5907,0.6199100142935337,-0.28389390966191624,-0.2160553381813955,0.10217198007829983
ST,5908,0.7020264785958502,-0.3094239512497974,-0.2182249491837501,0.1302134959133333
ST,5909,0.8636389599136279,-0.3860962680320313,-0.23595474887287746,0.1767646998136494
ST,5910,0.7202479639198915,-0.3232974503293412,-0.1588822703544823,0.12863766993330178
ST,5911,0.6659378131093815,-0.30566775609485364,-0.11148613516622041,0.1065070836257841
ST,5912,0.7291613731375942,-0.332044997028124,-0.09061054925168205,0.12298615208257294
ST,5913,0.5532764776597093,-0.25655122370668415,-0.037724389209548945,0.07003226640572197
ST,5914,0.7046383921393248,-0.3235676213384509,-0.017203800934970457,0.10753348907785498
ST,5915,0.6786651117808815,-0.3083156172717662,0.013947223025915763,0.09981546540880615
ST,5916,0.6736672244965207,-0.30548761763348564,0.04825826153559929,0.09523330509039635
ST,5917,0.6603823182258998,-0.3025639089292921,0.08340505339054695,0.08791738845822335
ST,5918,0.5456415231875634,-0.2651936979619294,0.1044962360506724,0.052782863244941636
ST,5919,0.6131826334948755,-0.29026847442356807,0.14620385326003857,0.06725543165464946
ST,5920,2.242676880195259,-0.8885475807630824,-0.9475583880272683,0.6697003965134954
ST,5921,2.3646327426673333,-0.704833909768697,-0.9545754509374559,0.7837921047595888
ST,5922,-0.0960164438372905,-0.07208570346702646,0.10548642651230589,-0.07947089266758671
ST,5923,-0.10376044134363134,-0.06806106716084949,0.11241526470049146,-0.08683409975520569
ST,5924,-0.11688726708291278,-0.04407727889051087,0.1061776109095605,-0.10370360352265012
ST,5925,-0.10673299913581348,-0.06445366889849291,0.12170280673506573,-0.09023659588383097
ST,5926,-0.11961074497230909,-0.04627345104238582,0.11615696415236157,-0.10489346470569313
ST,5927,-0.11802137805956942,-0.04542445241457383,0.11852871925908878,-0.10398222208219055
ST,5928,-0.1121656312262864,-0.058228696987762715,0.13312146735140654,-0.09605390890388081
ST,5930,-0.0966475548645847,-0.07453635962428645,0.10513696556991017,-0.0790660491832
ST,5931,-0.10947097370634319,-0.05888893307319579,0.10724788077197993,-0.09371413652378908
ST,5932,-0.10984172135913889,-0.06021623196428023,0.11295987376345208,-0.09355782451887562
ST,5933,-0.10885893671225198,-0.05928856920607907,0.11696386437375235,-0.09334076273767458
ST,5934,-0.11525002430302375,-0.05110702898024197,0.11722581747849276,-0.10028918626689522
ST,5935,-0.11921297725024643,-0.045607562550793186,0.11778026174585397,-0.1046713624857351
ST,5936,-0.11134791077055889,-0.058514397070330175,0.1316364482483326,-0.09535012215022445
ST,5938,-0.03125146579440294,-0.14739114503549003,0.1107265714858368,-0.01922070748950354
ST,5939,-0.009145511872825232,-0.14101172080882354,0.10882357985037054,-0.005405757551560715
ST,5940,-0.13276707643661528,-0.027848242611820083,0.10257692051907548,-0.11741153049137415
ST,5941,-0.12343224163948244,-0.04570087604764741,0.11648876000459207,-0.1051637580253678
ST,5944,-0.1343157031292596,-0.027232007785705847,0.11239779344540184,-0.11858393260462487
ST,5946,-0.1266709884550093,-0.03918437756392565,0.10763780648666525,-0.10947505736708164
ST,5947,-0.12567864573730528,-0.039399300601414534,0.11087772594050767,-0.10870644603261266
ST,5950,-0.13312733024978782,-0.030588133015655477,0.11441941314057662,-0.11661282019953881
ST,5952,-0.12466913047227789,-0.04122660981347561,0.10549970024686364,-0.10731394430376422
ST,5953,-0.12729536063194583,-0.03794182599722918,0.10740018109898467,-0.11021615178117229
ST,5956,-0.13258919659861082,-0.030291670184221874,0.11153833325161487,-0.11627642947763579
ST,5958,-0.13012266833325584,-0.02996212945443222,0.09817808823017582,-0.11488255966752167
ST,5959,-0.1275795795023373,-0.03860458955690266,0.10675139563027741,-0.11010590920352793
ST,5962,-0.13797602216638122,-0.01964789912576834,0.10164812858627793,-0.12355861017794378
ST,5964,0.08818652270309522,-0.09317335251152813,0.09382805646092907,-0.06836327510498487
ST,5965,0.04110828048870364,-0.07375217833665033,0.10009082800236686,-0.08725563629795931
ST,5966,0.435515534533089,-0.3411918523244424,0.10486427803171182,0.1913916744901057
ST,5967,0.5607923441124469,-0.3292463002317932,0.07908056190828278,0.26859673614491747
ST,5968,0.4826175145002154,-0.29741310773708585,0.11398344690902905,0.21701518329697464
ST,5969,-0.15001922522888286,-0.005773182426495981,0.08265295603832153,-0.1322797978843212
ST,5970,-0.1538962855660093,-0.002033087924379292,0.0828829057277099,-0.13655318488615492
ST,5971,-0.15194351974463022,-0.004075883712814843,0.08472442416090196,-0.1344433616058399
ST,5973,-0.14962466833589655,-0.006784446940970801,0.08326251047841468,-0.1316857696076278
ST,5974,-0.15269358303322503,-0.0033856435977759323,0.08365645901529974,-0.1351812377146609
ST,5975,-0.15054047233204845,-0.005309973083277247,0.08526741318398907,-0.13308622201523876
ST,5977,-0.12760874031349737,-0.029356546721581382,0.08699879406862271,-0.11195222324072689
ST,5978,-0.13551337059760757,-0.023034493809815135,0.0895506860650173,-0.12004541016856901
ST,5979,-0.13253754027729228,-0.029359052791099835,0.09491936682412469,-0.11582831701350216
ST,5981,-0.07439539122492886,-0.07476014889473623,0.08843744076356647,-0.06613084295091712
ST,5982,-0.022025467254529623,-0.06994696698134191,0.07120778552877667,-0.03092434006390064
ST,5983,0.2662593323797806,-0.15958451842103288,-0.00782445218608835,-9.528117252621271e-4
ST,5984,0.19629101295780466,-0.12911259894647242,0.020469189124108,-0.028890516369965293
ST,5985,0.2618387744831602,-0.16397588972051083,0.029374786707129705,-0.008533228184649175
ST,5986,0.2693294438712563,-0.16940033019652784,0.04669822771557923,-0.008152754146002665
ST,5987,0.27109599850929184,-0.1714612277538073,0.06473353463002043,-0.009216250796511935
ST,5988,0.26761890908578373,-0.17118037428295624,0.08372218508249515,-0.012323227557481213
ST,5989,0.23183272125669316,-0.15334163080905103,0.09687174828607177,-0.02527535642040382
ST,5990,0.28394067986079696,-0.17670352931786118,0.1204826919975819,-0.010542315450556498
ST,5991,0.27315507698751085,-0.16998200820365073,0.13584383527267918,-0.014865842645769844
ST,5992,0.21334424414138153,-0.14206343098546156,0.13784410180200696,-0.033811895590844555
ST,5993,0.23682695145645818,-0.15296380731966405,0.16256314488707643,-0.028548717942041557
