prime_mover,rowid,CHP_fixed_adj,CHP_variable_adj,age_fixed_adj,age_obs_fixed_adj,age_obs_variable_adj,age_variable_adj,capacity_adj,duct_burners_fixed_adj,fluidized_bed_variable_adj,gas_age_fixed_adj,gas_age_variable_adj,gas_fixed_adj,gas_pollution_fixed_adj,gas_starts_adj,gen_adj,oil_age_fixed_adj,oil_fixed_adj,oil_starts_adj,oil_variable_adj,pollution_fixed_adj,pollution_variable_adj,pulverized_coal_fixed_adj,starts_adj,supercritical_fixed_adj,supercritical_variable_adj,real_opex
ST,3779,0,0,-1010.9369415154403,4339.951925785085,24467590.432716362,-5699415.906278317,336.0541532527035,0,0,-0,-0,0,0,0,1894591.3516111197,-5.380647853150178,1.788626949897392,48.29292764722958,10083.842493045911,0,0,336.0541532527035,9073.462137822995,0,0,25852416.81916959
ST,3780,0,0,-667.013231001139,3956.08881205758,23269993.141327873,-3923418.822970939,332.02238938511744,0,0,-0,-0,0,0,0,1952979.0888947623,-3.645453210276263,1.814614806742124,65.32613304271646,10673.692152295047,0,0,332.02238938511744,11952.806017864228,0,0,27624620.385093376
ST,3781,0,0,-321.7708659242071,3478.905586171812,23945976.532538246,-2214810.7827077555,318.7033522320678,0,0,-0,-0,0,0,0,2193696.4957385487,-1.092498562283089,1.0820835289368589,28.134171752358334,7448.1891354462605,0,0,318.7033522320678,8286.287158033763,0,0,25312195.862361055
ST,3782,0,0,-3.3184454008183986,3191.9616808499454,19170247.13157744,-19929.881617311876,321.88404305092286,0,0,-0,-0,0,0,0,1933167.5220344174,-0.01747474184832093,1.695022782662476,35.59547843591199,10179.948535172058,0,0,321.88404305092286,6759.56490406938,0,0,28476822.803790238
ST,3783,0,0,316.7200504013995,2846.886625259681,19484400.66887349,2167666.3577439697,319.3566768661236,0,0,0,0,0,0,0,2185711.7150817085,1.4781931008961497,1.4904987413027357,29.809974826054713,10201.134957155196,0,0,319.3566768661236,6387.133537322472,0,0,21906114.193242643
ST,3784,0,0,635.7065027487877,2527.145729239933,16946717.3745126,4262966.836686408,319.2805180231358,0,0,0,0,0,0,0,2141054.4866968966,3.649244610180852,1.8328154651457211,29.325047442331538,12290.62706122693,0,0,319.2805180231358,5108.488288370173,0,0,22500724.54945676
ST,3785,0,0,951.6075459289507,2200.773473528956,13662008.08938794,5907409.438899199,318.22348028758955,0,0,0,0,0,0,0,1975474.4476044914,5.191769376472543,1.7361599610045273,62.501758596162986,10777.770505240152,0,0,318.22348028758955,11456.045290353224,0,0,16554175.312689945
ST,3787,0,0,-5162.095166444434,7118.990494136776,40251952.33876007,-29187341.76973505,511.55051701425486,0,0,-0,-0,0,0,0,2892391.4207617776,-25.881784607010353,2.5648191034972947,64.12047758743236,14501.912370376444,0,0,511.55051701425486,12788.762925356372,0,0,42231515.182225525
ST,3788,0,0,-4594.021993369333,6527.569969676753,46794526.04116073,-32933401.373104244,505.4473036727654,0,0,-0,-0,0,0,0,3623426.0412410344,-14.778765780420292,1.6260016443339287,39.02403946401429,11656.401485118373,0,0,505.4473036727654,12130.735288146368,0,0,38883716.354035564
ST,3789,0,0,-4039.864381736301,5950.214879924003,30991935.427011736,-21041797.41055927,499.3832685873718,0,0,-0,-0,0,0,0,2601057.9997049714,-21.584782348598672,2.6681784689904497,61.368104786780336,13897.315725134149,0,0,499.3832685873718,11485.81517750955,0,0,41549225.782457516
ST,3790,0,0,-3398.78324804715,5232.5002718844335,36618809.35318981,-23785836.469384644,479.3505704303459,0,0,-0,-0,0,0,0,3354657.6664792015,-7.652958411188336,1.079342138687613,11.872763525563741,7553.601901530641,0,0,479.3505704303459,5272.856274733805,0,0,38071188.89867313
ST,3791,0,0,-2948.9002750709424,4800.917975262113,26642906.23613222,-16365052.253185004,484.1345362961035,0,0,-0,-0,0,0,0,2686725.9808799815,-10.644725272779239,1.7475935614039748,22.718716298251675,9698.347615033439,0,0,484.1345362961035,6293.748971849345,0,0,42830993.64797719
ST,3792,0,0,-2444.4266031941975,4281.902647748301,25104710.357209325,-14331624.72643274,480.333213172625,0,0,-0,-0,0,0,0,2816184.108713362,-11.90029392431325,2.3384242385902123,44.43006053321403,13710.134963707344,0,0,480.333213172625,9126.331050279874,0,0,32948220.53455195
ST,3793,0,0,-1963.9536930173022,3800.991543978762,24227280.39915119,-12518116.986356689,480.21866531935063,0,0,-0,-0,0,0,0,3060883.488685566,-7.638832882751931,1.8678190553041631,20.546009608345795,11905.360868117861,0,0,480.21866531935063,5282.405318512857,0,0,33842553.18414228
ST,3794,0,0,-1479.1504495776817,3310.1064439256656,18311848.804674808,-8182812.199812611,478.6288118146672,0,0,-0,-0,0,0,0,2647823.7434313037,-12.098820260477384,3.9149796880262455,70.46963438447243,21658.069713156176,0,0,478.6288118146672,8615.31861266401,0,0,24898556.36461496
ST,3796,0,0,-6355.362902231279,7118.990494136776,49334758.04848664,-44042802.32571469,511.55051701425486,0,0,-0,-0,0,0,0,3545056.1434605047,-21.58252123145055,1.7372021180007642,36.481244478016045,12038.84823887217,31754.14467664791,220056909.18527108,511.55051701425486,10742.560857299351,0,0,42231515.182225525
ST,3797,0,0,-5773.053075447899,6527.569969676753,47601592.4399341,-42099360.23790909,505.4473036727654,0,0,-0,-0,0,0,0,3685919.363723962,-13.679793734076844,1.1977050561157851,19.163280897852562,8734.133561083112,31487.31677042324,229617825.14711398,505.4473036727654,8087.156858764246,0,0,38883716.354035564
ST,3798,0,0,-5204.750199221423,5950.214879924003,38664324.752019905,-33820316.74768821,499.3832685873718,0,0,-0,-0,0,0,0,3244978.082645972,-16.80834553425276,1.612720344138077,22.578084817933078,10479.410303370474,30607.504281471993,198886680.4425032,499.3832685873718,6991.365760223205,0,0,41549225.782457516
ST,3799,0,0,-4516.939814800483,5232.5002718844335,38004017.163904935,-32806851.281477485,479.3505704303459,0,0,-0,-0,0,0,0,3481556.8771297405,-6.224206534418261,0.6605305970589885,3.9631835823539316,4797.4801421030115,28480.686996546163,206857231.00148752,479.3505704303459,2876.1034225820754,0,0,38071188.89867313
ST,3800,0,0,-4078.2161543982,4800.917975262113,32258847.077540673,-27402790.87286529,484.1345362961035,0,0,-0,-0,0,0,0,3253049.115149567,-10.376382933494538,1.2318045806670785,9.854436645336628,8276.874506481008,28181.72045850229,189361662.77725056,484.1345362961035,3873.076290368828,0,0,42830993.64797719
ST,3801,0,0,-3564.8753304305465,4281.902647748301,25961654.09197211,-21614237.3667256,480.333213172625,0,0,-0,-0,0,0,0,2912313.9303110605,-17.006833588463675,2.291509875172067,32.081138252408934,13893.680361658799,27556.802590921034,167079972.52634093,480.333213172625,6724.66498441675,0,0,32948220.53455195
ST,3802,0,0,-3084.135220333077,3800.991543978762,24489035.16817978,-19870471.954562344,480.21866531935063,0,0,-0,-0,0,0,0,3093953.682178369,-11.81024851793442,1.8389277302049687,23.906060492664594,11847.84689354787,27110.448574600276,174667246.92408976,480.21866531935063,6242.842649151558,0,0,33842553.18414228
ST,3803,0,0,-2595.6234069112807,3310.1064439256656,17191082.5476961,-13480405.239785718,478.6288118146672,0,0,-0,-0,0,0,0,2485765.2021163898,-14.647797531824885,2.7010304767985907,54.020609535971815,14027.838281665327,26988.659478803933,140165967.71478274,478.6288118146672,9572.576236293344,0,0,24898556.36461496
ST,3806,0,0,-1077.5698683864734,1741.6195245958852,11237010.762075787,-6952531.271580119,444.8437282228302,0,0,-0,-0,0,0,0,2870152.5740197073,-3.989494005342792,1.6469478584406905,23.057270018169667,10626.184736973424,23676.125036669757,152759467.8883968,444.8437282228302,6227.812195119623,0,0,46883061.340603866
ST,3807,0,0,-633.9943102850937,1299.0548793632381,7072213.926734184,-3451542.703774211,445.5209339788007,0,0,-0,-0,0,0,0,2425470.550929259,-4.46068000827293,3.1346122374074024,81.49991817259246,17065.21308104436,23290.156103005214,126794463.39343609,445.5209339788007,11583.544283448819,0,0,42307894.75665129
ST,3808,0,0,-191.16354349509834,864.6271904580519,4802637.93958951,-1061832.540993251,451.150116164005,0,0,-0,-0,0,0,0,2505947.8677643836,-1.371919827303686,3.2377606008942283,90.65729682503839,17984.38919428958,23297.016926403518,129405064.523509,451.150116164005,12632.20325259214,0,0,33121200.04018754
ST,3809,0,0,-17664.555208254325,25610.070756413137,188782363.82570243,-130212701.08395943,1609.165378252176,0,0,-0,-0,0,0,0,11861819.7810662,-50.72572959014611,4.620896868374171,249.52843089220525,34062.53118562799,32037.833568115493,236164046.96299908,1609.165378252176,86894.93042561751,0,0,95723275.01814814
ST,3810,0,0,-16226.262044110937,24255.78825898414,161999592.75021228,-108371981.76936467,1626.179636856453,0,0,-0,-0,0,0,0,10860930.846551951,-45.993735168965905,4.609445807753744,470.1634723908819,30785.57314597673,31479.963768442558,210248426.30666643,1626.179636856453,165870.32295935822,0,0,109106183.64781821
ST,3811,0,0,944.2336612683739,882.1040499563181,2558042.9379366585,2738214.668767533,68.30368968550884,0,0,944.2336612683739,2738214.668767533,68.30368968550884,4255.042806813952,546.4295174840707,198076.14650866325,0,0,0,0,4255.042806813952,12339340.470240006,0,546.4295174840707,0,0,1538849.9108293669
ST,3812,0,0,1000.3433817557506,804.083091881622,2752408.5868344675,3424215.4094852046,67.48422548477997,0,0,1000.3433817557506,3424215.4094852046,67.48422548477997,4136.149227225946,202.4526764543399,231001.20320342123,0,0,0,0,4136.149227225946,14158204.250763502,0,202.4526764543399,0,0,2222055.9188167253
ST,3813,0,0,1024.9474971168743,707.0946313357342,2846810.125399755,4126506.953225677,64.7771041122089,0,0,1024.9474971168743,4126506.953225677,64.7771041122089,3848.7414860197528,518.2168328976712,260796.9396293605,0,0,0,0,3848.7414860197528,15495289.805481259,0,518.2168328976712,0,0,1626127.2789742146
ST,3814,0,0,1100.5553799849893,648.772699359745,2351351.219440853,3988750.2007154636,65.42358598595993,0,0,1100.5553799849893,3988750.2007154636,65.42358598595993,3808.34060250031,327.11792992979963,237115.1388461545,0,0,0,0,3808.34060250031,13802594.234579224,0,327.11792992979963,0,0,2085288.6135394734
ST,3815,0,0,1156.9572281943201,578.6354929389596,2385382.3863713783,4769471.329701017,64.90989367197635,0,0,1156.9572281943201,4769471.329701017,64.90989367197635,3723.8922420163562,64.90989367197635,267586.2766038532,0,0,0,0,3723.8922420163562,15351472.682281347,0,64.90989367197635,0,0,1455808.7087645042
ST,3816,0,0,1221.5313183058904,513.647505943076,823260.5252587368,1957837.8228121928,64.89441423234469,0,0,1221.5313183058904,1957837.8228121928,64.89441423234469,3663.5741317027414,843.6273850204809,104011.03661388918,0,0,0,0,3663.5741317027414,5871878.922982974,0,843.6273850204809,0,0,1925480.7278036976
ST,3817,0,0,1282.1225093396604,447.3116816115764,682871.9773039874,1957305.3177247168,64.67956916414421,0,0,1282.1225093396604,1957305.3177247168,64.67956916414421,3647.1161457843154,1552.3096599394612,98740.69268023808,0,0,0,0,3647.1161457843154,5567736.136369613,0,1552.3096599394612,0,0,2469609.459198868
ST,3818,0,0,1332.6590806406653,378.6702806418857,892576.3408436769,3141255.140947467,64.00246182528865,0,0,1332.6590806406653,3141255.140947467,64.00246182528865,3563.9757740647538,1344.0516983310615,150862.33618378206,0,0,0,0,3563.9757740647538,8400766.0962405,0,1344.0516983310615,0,0,1665375.8931517
ST,3819,0,0,1340.4914097611318,301.8581485531939,599309.1681375112,2661411.644939751,61.42266783234211,0,0,1340.4914097611318,2661411.644939751,61.42266783234211,3348.974958693038,2026.9480384672895,121948.56471433201,0,0,0,0,3348.974958693038,6649054.882989157,0,2026.9480384672895,0,0,1616765.1231588458
ST,3820,0,0,1372.004226470044,235.3539898102548,880142.3325072188,5130820.178866122,60.114017327409485,0,0,1372.004226470044,5130820.178866122,60.114017327409485,3199.4763563067245,1923.6485544771035,224805.58527850464,0,0,0,0,3199.4763563067245,11964932.42078363,0,1923.6485544771035,0,0,2047035.9202161941
ST,3821,0,0,1434.2572138249966,175.5479566707079,822957.1176751672,6723702.201263996,60.20553161875686,0,0,1434.2572138249966,6723702.201263996,60.20553161875686,3147.3183922980024,963.2885059001097,282239.51852662425,0,0,0,0,3147.3183922980024,14754418.801866883,0,963.2885059001097,0,0,1504512.8720076443
ST,3822,0,0,1513.303637599832,116.84151222406109,431621.89347665955,5590264.701584787,60.96623191405473,0,0,1513.303637599832,5590264.701584787,60.96623191405473,3148.2455305950702,365.7973914843284,225214.13798907129,0,0,0,0,3148.2455305950702,11629870.849660637,0,365.7973914843284,0,0,1619206.4807837228
ST,3823,0,0,1009.8921196870846,2239.368148155773,7474726.252970517,3370891.537378427,173.4003002149451,0,0,1009.8921196870846,3370891.537378427,173.4003002149451,503.35261350966175,1387.2024017195608,578788.1627936149,0,0,0,0,503.35261350966175,1680127.0473550884,0,1387.2024017195608,0,0,3906626.9736254867
ST,3824,0,0,1168.9787683717077,2041.2989425901449,6516954.085297954,3732026.1139703933,171.3199537640281,0,0,1168.9787683717077,3732026.1139703933,171.3199537640281,489.2880325566085,1027.9197225841685,546947.950288391,0,0,0,0,489.2880325566085,1562077.7418378422,0,1027.9197225841685,0,0,5641059.292569393
ST,3825,0,0,1286.4202462311505,1795.077570750984,7057615.222574558,5057753.080069285,164.44747497286102,0,0,1286.4202462311505,5057753.080069285,164.44747497286102,455.2889767897951,986.6848498371661,646549.7767858935,0,0,0,0,455.2889767897951,1790036.5229998187,0,986.6848498371661,0,0,4128195.118889206
ST,3826,0,0,1465.233842337704,1647.0176261079393,6179438.857164357,5497405.004444351,166.08867695635695,0,0,1465.233842337704,5497405.004444351,166.08867695635695,450.5097322014573,498.26603086907085,623147.4441135509,0,0,0,0,450.5097322014573,1690265.665993515,0,498.26603086907085,0,0,5293852.69357221
ST,3827,0,0,1618.852082760589,1468.9626380743723,5368217.491912092,5915977.60368207,164.78458340192398,0,0,1618.852082760589,5915977.60368207,164.78458340192398,440.519867260937,494.3537502057719,602193.3166218955,0,0,0,0,440.519867260937,1609847.926469337,0,494.3537502057719,0,0,3695813.0419834885
ST,3828,0,0,1783.098549956455,1303.9798017541557,4737199.731477675,6477779.763681092,164.74528626451237,0,0,1783.098549956455,6477779.763681092,164.74528626451237,433.38450344751016,4777.613301670859,598499.5509935042,0,0,0,0,433.38450344751016,1574433.093669342,0,4777.613301670859,0,0,4888153.740984321
ST,3829,0,0,1941.2827470326251,1135.5752557179221,3633471.040640552,6211472.650114086,164.19986625137412,0,0,1941.2827470326251,6211472.650114086,164.19986625137412,431.437597011721,6075.395051300842,525386.1035605549,0,0,0,0,431.437597011721,1380459.8213040268,0,6075.395051300842,0,0,6269515.21375286
ST,3830,0,0,2083.3298546893734,961.3176191228672,4141188.678470414,8974621.744300267,162.48091642046612,0,0,2083.3298546893734,8974621.744300267,162.48091642046612,421.60246131668396,5849.3129911367805,699939.4561829333,0,0,0,0,421.60246131668396,1816189.888637381,0,5849.3129911367805,0,0,4227834.267414449
ST,3831,0,0,2155.6074236839463,766.3172197937084,2189200.061342498,6158097.17212097,155.93167940370583,0,0,2155.6074236839463,6158097.17212097,155.93167940370583,396.1688223998774,6705.062214359351,445462.5751561823,0,0,0,0,396.1688223998774,1131767.3515587589,0,6705.062214359351,0,0,4104427.72599259
ST,3832,0,0,2262.1857803571493,597.4853287983001,1718219.0619023512,6505483.134107641,152.60945198851687,0,0,2262.1857803571493,6505483.134107641,152.60945198851687,378.4838035543118,4273.064655678472,438866.79186002363,0,0,0,0,378.4838035543118,1088425.1956383327,0,4273.064655678472,0,0,5196741.856122178
ST,3833,0,0,2418.366770007852,445.65774600137047,1348411.9428607747,7317172.570554166,152.8417762694841,0,0,2418.366770007852,7317172.570554166,152.8417762694841,372.3137487061937,1986.943091503293,462448.3212487304,0,0,0,0,372.3137487061937,1126497.4293639967,0,1986.943091503293,0,0,3819456.6777367396
ST,3834,0,0,2603.589975300265,296.62165236614976,750444.9910522106,6587014.265924185,154.77294075248028,0,0,2603.589975300265,6587014.265924185,154.77294075248028,372.4234250375731,3095.4588150496056,391571.4756883142,0,0,0,0,372.4234250375731,942221.485318142,0,3095.4588150496056,0,0,4110625.519216277
ST,3835,0,0,1174.9357307169582,3677.983105385307,17697404.24674866,5653455.166773725,231.09983300223348,0,0,1174.9357307169582,5653455.166773725,231.09983300223348,4841.590080194114,2310.998330022335,1111986.3927619038,0,0,0,0,4841.590080194114,23296348.675660174,0,2310.998330022335,0,0,4861652.945729165
ST,3836,0,0,1420.7422092818454,3483.4882055922026,13639523.25406495,5562885.607140153,233.54333096412478,0,0,1420.7422092818454,5562885.607140153,233.54333096412478,4757.284227165886,3970.2366263901213,914433.8965762155,0,0,0,0,4757.284227165886,18627044.219199393,0,3970.2366263901213,0,0,5754576.738067092
ST,3837,0,0,1732.59676624809,3404.288427286307,16654448.556201361,8476204.154981505,244.6225355235734,0,0,1732.59676624809,8476204.154981505,244.6225355235734,4798.718725616704,2201.6028197121605,1196741.5571812997,0,0,0,0,4798.718725616704,23476275.83811133,0,2201.6028197121605,0,0,4837760.511762039
GT,3838,0,0,-3169.296368591332,3517.227249987908,2717258.995434906,-2448462.5117082167,220.99901136385404,0,0,-3169.296368591332,-2448462.5117082167,220.99901136385404,3884.9988861130582,52818.76371596112,170734.36230562523,-0,0,0,0,3884.9988861130582,3001383.595723475,0,52818.76371596112,0,0,3909520.8529610652
GT,3839,0,0,-2887.205212420264,3255.495112453899,2866246.6700483584,-2541991.9367066887,233.93066886165386,0,0,-2887.205212420264,-2541991.9367066887,233.93066886165386,3850.59796368455,43511.104408267616,205960.37698901494,-0,0,0,0,3850.59796368455,3390195.103928949,0,43511.104408267616,0,0,936812.1610814068
GT,3840,0,0,-2621.1442027893636,2985.0401050521805,851136.3171091848,-747377.2361042467,231.13968589576191,0,0,-2621.1442027893636,-747377.2361042467,231.13968589576191,3818.2416523171546,23345.108275471954,65905.77481961623,-0,0,0,0,3818.2416523171546,1088710.3768843005,0,23345.108275471954,0,0,3089058.9300057823
GT,3841,0,0,-2361.4870721184548,2721.017182927409,87398.47153358643,-75850.44370334767,228.36661904049544,0,0,-2361.4870721184548,-75850.44370334767,228.36661904049544,3711.5530857417407,3425.4992856074314,7335.085415359017,-0,0,0,0,3711.5530857417407,119214.26617402154,0,3425.4992856074314,0,0,1019002.7411284152
GT,3842,0,0,-2047.7006276325656,2392.8082324401244,1290975.6661791122,-1104782.09078942,219.20572031571493,0,0,-2047.7006276325656,-1104782.09078942,219.20572031571493,3453.64916832062,33319.26948798867,118266.58190918503,-0,0,0,0,3453.64916832062,1863324.012085543,0,33319.26948798867,0,0,2013429.4361182365
GT,3843,0,0,-1846.8950019678193,2195.4468146333775,952078.2614617549,-800925.1560346102,221.39341497648843,0,0,-1846.8950019678193,-800925.1560346102,221.39341497648843,3417.3956349842883,30109.504436802425,96009.5485916361,-0,0,0,0,3417.3956349842883,1481989.0298395418,0,30109.504436802425,0,0,765633.8964519979
GT,3844,0,0,-1612.2874513741979,1958.1025081054395,355158.75042602763,-292435.14789818693,219.655080185968,0,0,-1612.2874513741979,-292435.14789818693,219.655080185968,3341.616315689693,12739.994650786144,39840.827270610134,-0,0,0,0,3341.616315689693,606099.1547535829,0,12739.994650786144,0,0,1486158.205497152
GT,3845,0,0,-940.4396223458866,1281.4202296921414,2039144.51019363,-1496536.615108618,216.5843308167768,0,0,-940.4396223458866,-1496536.615108618,216.5843308167768,3198.116062802355,38768.595216203044,344654.11029533704,-0,0,0,0,3198.116062802355,5089213.250513648,0,38768.595216203044,0,0,2529919.1222631005
GT,3846,0,0,-694.2515218395667,1021.4879747040083,935788.4339420995,-636006.0622078493,207.85430794464568,0,0,-694.2515218395667,-636006.0622078493,207.85430794464568,3005.186142750829,32217.417731420082,190416.00306259154,-0,0,0,0,3005.186142750829,2753060.734801288,0,32217.417731420082,0,0,3031562.460566253
GT,3847,0,0,-476.1734374059244,796.4379015179022,1804120.1301298968,-1078645.406276997,203.4258346359537,0,0,-476.1734374059244,-1078645.406276997,203.4258346359537,2871.0343100875903,25021.377660222304,460807.60666429705,-0,0,0,0,2871.0343100875903,6503571.443863778,0,25021.377660222304,0,0,1504653.8747028157
GT,3848,0,0,-273.3022681621046,594.0542853736755,1957312.9040899472,-900486.8231095221,203.73551899787321,0,0,-273.3022681621046,-900486.8231095221,203.73551899787321,2824.2306186278374,22207.17157076818,671275.6227407072,-0,0,0,0,2824.2306186278374,9305383.649389898,0,22207.17157076818,0,0,1512366.4523013253
GT,3849,0,0,-70.58694028573231,395.3916773662227,914487.3584411329,-163258.02554147472,206.30972879716123,0,0,-70.58694028573231,-163258.02554147472,206.30972879716123,2825.0625816007255,20218.3534221218,477166.4395294626,-0,0,0,0,2825.0625816007255,6533986.842838982,0,20218.3534221218,0,0,560365
GT,3850,0,0,763.3382274147283,900.4170617412641,47911.76267179487,40617.71099658738,56.5761795632198,0,0,0,0,0,0,0,3010.4543808486283,763.3382274147283,56.5761795632198,2941.9613372874296,3010.4543808486283,4138.792224867,220227.75805938515,0,2941.9613372874296,0,0,83020.06322092014
GT,3855,0,0,288.32998784713357,314.86977005676107,22906.31543570823,20975.58508080901,19.784308190819196,0,0,0,0,0,0,0,1439.2794964549169,288.32998784713357,19.784308190819196,316.54893105310714,1439.2794964549169,3263.070146188958,237383.5825648575,0,316.54893105310714,0,0,547578.2858088234
GT,3856,0,0,365.5654568866739,234.51254388241384,10559.921566635008,16461.134608347304,19.681917889028412,0,0,0,0,0,0,0,886.2617996813963,365.5654568866739,19.681917889028412,452.6841114476535,886.2617996813963,3001.20349494094,135141.91176049845,0,452.6841114476535,0,0,628227.3637642191
GT,3857,0,0,424.34858893149726,175.3392380229706,5024.340738669917,12159.696407978578,19.669120604388823,0,0,0,0,0,0,0,563.6180757982762,424.34858893149726,19.669120604388823,255.69856785705468,563.6180757982762,2807.406153275263,80446.14123420345,0,255.69856785705468,0,0,952178.1609453297
GT,3858,0,0,438.08489396811905,153.60804591802835,3018.263358389329,8607.98388147883,19.406896842462764,0,0,358.49548444314655,7044.121799584634,15.88113395570121,2230.556727722235,142.9302056013109,381.32849936067186,79.5894095249725,3.5257628867615542,31.73186598085399,69.27814795040247,2725.7615505866684,53558.82345012401,0,174.66207158216488,0,0,644133.2048632731
GT,3859,0,0,455.77200095646884,133.71377976228692,1204.2059697890168,4104.613341947147,19.334504377741606,0,0,455.77200095646884,4104.613341947147,19.334504377741606,2712.3742705937866,58.003513133224814,174.1236066767373,0,0,0,0,2712.3742705937866,24427.230273183814,0,58.003513133224814,0,0,299389.41643488465
GT,3860,0,0,487.6642251557921,117.41933145653103,576.796715926819,2395.5435621688034,19.846094777648293,0,0,487.6642251557921,2395.5435621688034,19.846094777648293,2749.4588340739433,39.692189555296586,97.48958838143021,0,0,0,0,2749.4588340739433,13506.113570889545,0,39.692189555296586,0,0,216134.43135798242
GT,3864,0,0,731.340752500392,590.4360674412673,5585.206043363339,6918.088199328033,42.42706544027599,0,0,0,0,0,0,0,401.3371055161242,731.340752500392,42.42706544027599,254.56239264165595,401.3371055161242,7153.306699316109,67666.41472326049,0,254.56239264165595,0,0,505094.73390707385
GT,3865,0,0,1217.5157245253633,125.71747924351057,1379.494501969332,13359.76713938642,43.115783374358905,0,0,0,0,0,0,0,473.10832567539774,1217.5157245253633,43.115783374358905,344.92626699487124,473.10832567539774,6121.988734895254,67176.41692885064,0,344.92626699487124,0,0,1354207.868665006
ST,3866,0,0,2949.7567281074867,2722.771832216106,8060172.213291096,8732111.495552361,210.83154795779788,0,0,2949.7567281074867,8732111.495552361,210.83154795779788,679.8078950672889,1897.483931620181,624120.8185084953,0,0,0,0,679.8078950672889,2012423.0173695928,0,1897.483931620181,0,0,10036483.411803836
ST,3867,0,0,3243.7072565584554,2578.2665643212745,7776216.528199197,9783228.130924338,216.38599784428894,0,0,3233.768162974132,9753251.19026379,215.7229661608461,684.3545387528739,4314.459323216922,652633.9813705783,9.939093584323816,0.6630316834428309,13.260633668856617,1999.7458784348617,686.4579251005413,2070400.9185665369,0,4327.719956885779,0,0,7257813.274684666
ST,3868,0,0,3469.345699473939,2368.446226145883,8302890.600591772,12162234.24470157,216.97391123646443,0,0,3449.721675977061,12093439.725138774,215.74661897413392,663.4864353140371,3020.4526656378753,760629.7446366051,19.624023496878603,1.2272922623305198,17.182091672627276,4302.429701207594,667.2607320890877,2339167.6785594146,0,3037.634757310502,0,0,7631778.901283638
